uuid,set,video,pedestrian_id,start_frame,end_frame,split
6fecd1cc-90c6-47b3-a0c3-98f8dd60d4d9,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_2659,6475,6489,train
d1b07029-02cf-4c32-92e6-dd92575b59ca,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2300,10181,10195,test
fe51661b-fdf5-4774-bf92-5e02938a3288,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_429,1404,1418,train
d355cf6b-3733-4588-87d3-7d788e943c34,gp_set_0001,gp_set_0001_vid_0001.MP4,gp_12,193,207,train
e1147abf-3501-414f-b4d7-15a7147cf849,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_1939,5552,5566,test
6b09e87e-7151-4f4e-b71e-9bbbace01807,gp_set_0003,gp_set_0003_vid_0003.MP4,gp_3108,11602,11616,test
7df526d0-7766-4a3d-b023-a24e6a8ea37a,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_3545,19810,19824,test
9166c6f9-94d4-4241-8ada-a24e8cdb1619,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_1716,713,727,train
963ae122-c834-4e4d-b53d-b28591dc2690,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_3303,13609,13623,test
c2b5231a-4468-4412-8536-30dd32ec2c00,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3804,14613,14627,train
834a53d8-a439-4cb3-9e1a-2ac8f2f5359c,gp_set_0001,gp_set_0001_vid_0001.MP4,gp_130,10003,10017,train
105adda2-f041-45d1-bef2-8e1bb20bfa6a,gp_set_0005,gp_set_0005_vid_0001.MP4,gp_1626,10376,10390,test
aa3c08b0-91ba-4082-824e-b2114dd4e031,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_3158,12242,12256,test
0ea0db53-f557-4acd-bed4-d64b488b0670,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1388,16902,16916,train
4d7cc631-977e-4008-84f2-be6c48a04bd3,gp_set_0005,gp_set_0005_vid_0005.MP4,gp_5867,8300,8314,test
ecf5d916-f552-44d7-b25e-44d273f0d0f9,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_2843,6836,6850,test
615a7236-d76e-422a-a467-7f400536196e,gp_set_0004,gp_set_0004_vid_0005.MP4,gp_5617,1358,1372,train
8cba217c-b844-4859-92ce-256237f3d388,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3741,18409,18423,train
8471af30-e02e-41fb-b40e-a38dc9b6aea4,gp_set_0005,gp_set_0005_vid_0001.MP4,gp_1688,17875,17889,test
9670e2de-92de-4dbf-a436-178a959090c1,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_791,17761,17775,train
2efc9a48-403c-43f3-9a6c-f1cd5c53e975,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1407,16973,16987,train
c61b0f41-b97e-4641-9215-01e02b4a8438,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_2674,1411,1425,test
1717d1f3-e148-4899-acd1-0e0f4bcb54de,gp_set_0002,gp_set_0002_vid_0005.MP4,gp_3800,12243,12257,train
02c011ad-1a72-4c4c-bf35-85bdfda19d04,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2004,6493,6507,test
430556e2-f681-4067-8e31-92f897586f33,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3363,14586,14600,train
1f15fdc8-29b3-4049-8489-97aa4ce93a0b,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_538,3727,3741,train
da38e7c2-bc50-4ba7-b0e2-b09e01cd0dec,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2244,9683,9697,test
07e91cf6-ad41-4ada-8788-ed23c938b135,gp_set_0002,gp_set_0002_vid_0002.MP4,gp_4999,10358,10372,train
cf187eee-df86-4bbe-a263-3d9e370b02ef,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_1961,8291,8305,train
af0c45ec-098d-4ef0-8852-e7c9fc2c4b05,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3915,6417,6431,train
c54f1133-47bb-44a1-b0bf-c5e3265b1edb,gp_set_0001,gp_set_0001_vid_0006.MP4,gp_1010,18897,18911,train
0b57d27c-52b5-429b-a262-3869326780fd,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1148,13489,13503,train
3f574e28-d4a5-40c6-8e57-0758ab04fe04,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3919,6691,6705,train
b9e95248-b874-41eb-b317-a4a3db9e4107,gp_set_0005,gp_set_0005_vid_0001.MP4,gp_1670,16903,16917,test
8248a447-8665-497c-b0c3-1eb058b014c2,gp_set_0003,gp_set_0003_vid_0001.MP4,gp_3372,13296,13310,test
99172868-10dc-434a-b127-793604efe21d,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_418,866,880,train
cd066e40-66c9-40ae-914b-2076b03a3c11,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_329,6850,6864,train
40c8e0a8-5c0e-4e03-a2fc-42a6202b6280,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_1395,19010,19024,train
4fd4d386-ce98-43d9-9227-7aedff411f54,gp_set_0003,gp_set_0003_vid_0001.MP4,gp_3399,9557,9571,test
2a7ac1de-bcb3-4136-8ef7-b5e66428942c,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3300,14003,14017,train
081dfbff-aa10-4667-ace1-6e77f7149d68,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_1676,365,379,train
3d43968b-7391-4b7e-a026-7e92f352ffa3,gp_set_0005,gp_set_0005_vid_0002.MP4,gp_4155,3726,3740,test
a2497233-9ff6-40f3-8502-3f8016c664f2,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_1094,9580,9594,train
4c327371-55ac-4de6-bce5-deb952b50945,gp_set_0004,gp_set_0004_vid_0001.MP4,gp_3612,7,21,train
c59a675a-f464-49f1-b530-2439999130aa,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_813,17905,17919,train
198d10e8-3971-4f74-865d-0478590dd0d3,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_1122,11416,11430,train
1cc840f1-b11f-4e00-894b-2f25bac87b3d,gp_set_0005,gp_set_0005_vid_0001.MP4,gp_1517,5837,5851,test
addff9a7-56b9-48af-b44e-623ab081347d,gp_set_0008,gp_set_0008_vid_0004.MP4,gp_6607,11158,11172,test
1c8269ba-d133-45af-beb7-b4453efca0cd,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2455,20346,20360,test
ddbeeb88-c077-4577-bb06-cf17906b8e80,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3734,18169,18183,train
7d23a79a-cda8-4d0c-98b0-b067672e3a3b,gp_set_0004,gp_set_0004_vid_0001.MP4,gp_3696,1195,1209,train
4877d21e-5ac9-4ec4-a4e5-8d58b9ca65ce,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_1653,11,25,train
b8bc8433-b111-4279-b5bc-f9e32a09761f,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_2532,1044,1058,train
bdd32cb7-a4fe-4620-b3f8-fb8929fb515f,gp_set_0005,gp_set_0005_vid_0001.MP4,gp_1604,8157,8171,test
782505f6-a8ad-4847-869f-684f2c822b61,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_681,1267,1281,train
78e8e8b6-0400-4bc2-af83-a19bce3949d6,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_2155,15198,15212,train
bd85ea18-5be3-4eaa-9d6c-b2005c604e7a,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_261,5691,5705,train
62239221-b62c-4e38-9544-753f4a0c53fe,gp_set_0002,gp_set_0002_vid_0002.MP4,gp_5414,8151,8165,train
b1b8355b-07f9-4c58-8ab9-99a4510cb57d,gp_set_0005,gp_set_0005_vid_0005.MP4,gp_5877,7946,7960,test
f2d5d5be-f612-4f8e-bda1-9b3fc02d9538,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_3314,13834,13848,test
5019d4f2-319e-45c5-bea7-a28040b95844,gp_set_0002,gp_set_0002_vid_0002.MP4,gp_4986,7569,7583,train
3508d099-e813-41f3-af5c-f315475a49ea,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1203,8415,8429,train
78f13851-1980-44f5-931d-6161c7f3c4d4,gp_set_0001,gp_set_0001_vid_0002.MP4,gp_405,1211,1225,train
4ebab642-61c9-453d-a6fc-520241e2543e,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_1888,3931,3945,test
0da2c83c-76c8-4b9d-9f9e-cb278adc70d3,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_2562,3010,3024,train
0df850d9-3395-4cfb-8ddf-bf5850422c1a,gp_set_0001,gp_set_0001_vid_0001.MP4,gp_58,6821,6835,train
63681f45-62be-4754-b322-d66587bdca60,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_1463,21145,21159,train
64dcee73-831a-4a17-b9af-93de1ae3f18b,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_2912,9389,9403,test
5f141e79-c5d2-4430-a51f-ee879ea86c20,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_1675,371,385,train
b720fd2d-0c6f-4ac0-bc59-e051a5e61ae0,gp_set_0003,gp_set_0003_vid_0003.MP4,gp_3098,10957,10971,test
980ee5ad-510b-4fd9-9338-aba170121122,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3358,14532,14546,train
fde0b657-63ae-42c0-94c8-ab85b51dfccc,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_403,1021,1035,train
298739de-2318-4a60-af48-7a25e7eea544,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_1918,4568,4582,test
9a2cffda-61b2-440d-a8e3-616c0f8dfe8b,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_480,12544,12558,train
dd5b2e5d-8d3e-48e2-a1d0-8931ae149a5d,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1268,11903,11917,train
5c4540ee-098d-4a85-b91e-b576b7be658e,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_2801,5697,5711,test
1126c32c-c2c5-4dc3-96c6-793ea9d33fa3,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3639,19060,19074,train
cb985594-b384-4bcf-aa41-7e7a98f9ba41,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_1456,20666,20680,train
61a3430b-4cbe-4fb0-8793-9b76d8c15a6d,gp_set_0001,gp_set_0001_vid_0006.MP4,gp_972,17488,17502,train
74f37d80-2a97-406b-9d85-92f5e59fe9bd,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3179,12506,12520,train
2b84af06-c308-4d7c-8f0d-0d1d4e3498da,gp_set_0003,gp_set_0003_vid_0003.MP4,gp_2989,3949,3963,test
3e1ccc56-fd19-4df1-b23a-578f0c9eeafa,gp_set_0002,gp_set_0002_vid_0001.MP4,gp_4396,17937,17951,train
3f1c2c77-567e-40b6-bce1-e3253872b93b,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1504,18283,18297,train
20183971-930b-4906-baf7-4659c60925e1,gp_set_0005,gp_set_0005_vid_0002.MP4,gp_4200,1197,1211,test
6e8facdd-6f49-45e0-bf05-71267cab700b,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3337,13523,13537,train
6abfeca4-f602-4e9b-939b-642f066932b6,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3905,5456,5470,train
6c9ac350-3cee-4142-91cf-b87af1d2022e,gp_set_0008,gp_set_0008_vid_0004.MP4,gp_6531,10248,10262,test
fe4fdc78-1ce9-47a3-9e8c-e7b577832056,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_407,10532,10546,train
7d6283fc-fdf2-481b-9e2e-b8c99606af05,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_2898,8876,8890,train
ca4e7109-ce52-4611-8c70-979327d189f3,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_464,12259,12273,train
f3882be3-616a-4676-a092-a80f7e705d5d,gp_set_0002,gp_set_0002_vid_0002.MP4,gp_5416,8386,8400,train
e0984575-df13-4245-aee4-e93aca103229,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_3146,12149,12163,test
356164be-5e6f-4d49-858e-31e3fb4986f6,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_1429,19732,19746,train
638bc0c0-1978-4af3-9fb3-fd6f746670ec,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2503,12780,12794,test
238722eb-5f0c-40b1-a6f9-95f1753b9df8,gp_set_0004,gp_set_0004_vid_0005.MP4,gp_5697,10796,10810,train
20fa0e2a-50cc-4764-8153-9eb48be9def7,gp_set_0005,gp_set_0005_vid_0005.MP4,gp_5854,7945,7959,test
c154c0ed-e731-4167-abb5-ce254b5d2230,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_2737,7459,7473,train
c1f09cbb-4046-4f47-a626-983cc4860076,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3549,17295,17309,train
0de2625c-7b8f-4aee-b9aa-aa60b7e5921e,gp_set_0004,gp_set_0004_vid_0005.MP4,gp_5673,10356,10370,train
c8877b13-371d-4528-80ac-979a25dc6a31,gp_set_0008,gp_set_0008_vid_0005.MP4,gp_6122,7271,7285,test
dd32c75f-4365-45c9-a41b-c48927b0a388,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3093,11180,11194,train
bae52fbf-a4bb-48cf-94d9-4447aaf1fdd0,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_170,8004,8018,train
bd742907-31eb-41b2-83bb-5dfb8d5d93bc,gp_set_0005,gp_set_0005_vid_0001.MP4,gp_1610,8189,8203,test
f485f9ea-c779-49f2-a4d1-b56cf7b3d14c,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2519,13279,13293,test
07c21fc0-fac4-44b4-8f82-1b20d819d913,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1551,19321,19335,train
ad968da1-20bc-4195-8a50-039cc8d16678,gp_set_0002,gp_set_0002_vid_0001.MP4,gp_4252,17033,17047,train
4bd4da56-e9dd-4c18-95ea-ecf12b7c5e87,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_3225,12760,12774,test
c729a217-0fa8-40b9-9c75-117314ca6b55,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2046,7469,7483,test
7c3b8d23-e4bf-4f97-b665-7d822f4ae5ff,gp_set_0002,gp_set_0002_vid_0005.MP4,gp_3771,2866,2880,train
f7a0ae40-76b5-428d-94c1-deaefb6c3fb0,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2494,12734,12748,test
a4793fb2-c4c2-42df-885b-ad4982d71daf,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_98,5579,5593,train
3167f464-68be-424d-9b27-96a5ccc7dea0,gp_set_0004,gp_set_0004_vid_0005.MP4,gp_5759,6302,6316,train
25b0cb0d-e289-486f-9f98-26a32f68070a,gp_set_0001,gp_set_0001_vid_0001.MP4,gp_147,10111,10125,train
4b3b14c0-078d-478a-ad37-25d7d567793c,gp_set_0002,gp_set_0002_vid_0002.MP4,gp_4930,4758,4772,train
eddcb873-8c08-4b6b-ae45-00df629576ff,gp_set_0004,gp_set_0004_vid_0001.MP4,gp_3531,3715,3729,train
7b1d8b9b-8e7a-452c-96ee-719ab19c7bbc,gp_set_0001,gp_set_0001_vid_0006.MP4,gp_995,18515,18529,train
fbfc78a6-33d1-41bd-886a-b47b76d84d7a,gp_set_0008,gp_set_0008_vid_0001.MP4,gp_6015,7028,7042,test
dc7f69f3-541c-4033-bfca-021a4e189ea6,gp_set_0001,gp_set_0001_vid_0002.MP4,gp_387,812,826,train
7de2efd2-7d24-48a7-a60e-936eb5eb2892,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_3113,11928,11942,test
9076f49f-b502-4e2f-b9d2-ffcf4b87d44d,gp_set_0002,gp_set_0002_vid_0002.MP4,gp_5327,1884,1898,train
491e502e-e6aa-4658-bc10-fc0e69668da5,gp_set_0003,gp_set_0003_vid_0003.MP4,gp_3091,10305,10319,test
1e201712-23ac-4c3c-85d9-169ef8b9c3e2,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2577,14268,14282,test
77fdeffb-1b6a-45dd-b857-c069b403e37d,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_607,15817,15831,train
955b2bc9-acf7-4e7a-93b6-1aede65d08e9,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3613,18572,18586,train
784c8f6b-9a10-4add-9762-c2d1f887a3de,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_2163,15629,15643,train
a4f7fe41-1ba3-4815-816b-183e3e8be48f,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_964,7815,7829,train
37df83d3-b226-4b39-a59b-bc3bcab550ea,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_2871,8606,8620,train
591c40ce-a4ea-46ce-890b-28d178f57204,gp_set_0003,gp_set_0003_vid_0001.MP4,gp_3490,1464,1478,test
3baefd2b-6652-4fb2-93e7-7ee0882c1086,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2592,14484,14498,test
d18e4548-7bf0-4e30-afe6-679dc4c031b3,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_2704,6719,6733,train
f4d34ef1-26bd-43b8-8c7c-cf388e43689f,gp_set_0003,gp_set_0003_vid_0001.MP4,gp_3411,10207,10221,test
7aab0459-113a-457a-8934-2e88befe9cd6,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_3460,17542,17556,test
975409ee-a86a-43f8-a1fa-0fd52c1bd068,gp_set_0001,gp_set_0001_vid_0006.MP4,gp_918,15121,15135,train
1eaff173-6422-45d4-a26b-d05e6e6457ac,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3085,11115,11129,train
ba3eee65-59f2-43dc-ba7b-825c7f5ca3a4,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3818,15459,15473,train
a8411fba-5164-43c9-b9e0-992735eeec7b,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2285,10067,10081,test
3fdc8518-c34c-404f-b67d-5f7ac7e571c2,gp_set_0002,gp_set_0002_vid_0002.MP4,gp_5055,8872,8886,train
cfe7494a-629c-4261-824f-d2247d60bdce,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_45,4487,4501,train
7ed588e5-41c4-46fb-b3de-09dd979a60eb,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_1911,4146,4160,test
aeb1a147-c2e0-4204-85f0-ef534a1112df,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1091,5372,5386,train
de0769ec-c8dd-49f4-9117-5dd3a13a23c6,gp_set_0008,gp_set_0008_vid_0005.MP4,gp_6171,4205,4219,test
842c1821-c879-4207-ac1c-0bf3d62cffd8,gp_set_0005,gp_set_0005_vid_0001.MP4,gp_1546,6753,6767,test
30c87f0e-071d-45e0-a7f8-aea60495ca79,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1627,21100,21114,train
38bd30bf-6433-48c9-af75-252043bd30aa,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1543,18933,18947,train
096295ba-97a3-4059-9d5e-b220558d8e60,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1638,21192,21206,train
fc52bd7c-085e-465e-9e76-e2280f04fc24,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1170,14245,14259,train
94b2ce02-01a3-4113-9c2a-efaab5fd03e6,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1234,11571,11585,train
ffd2f34d-47e4-4e24-a1bf-f432588122a1,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2126,8683,8697,test
481c732b-bf19-420e-a9ce-645460cb8c55,gp_set_0005,gp_set_0005_vid_0001.MP4,gp_1514,5774,5788,test
047f0753-9d0f-4085-955a-d80da3d469f7,gp_set_0001,gp_set_0001_vid_0001.MP4,gp_139,10119,10133,train
54318656-04fd-4d6e-9efa-aa37fbecd5b0,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3885,3983,3997,train
505724e4-35e3-4f99-b061-6fe4342752c7,gp_set_0001,gp_set_0001_vid_0002.MP4,gp_488,10355,10369,train
a42905a3-c478-41b0-8781-f2892f96eeb5,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3678,20344,20358,train
490862ca-c944-4c8d-a26f-551840b27efe,gp_set_0005,gp_set_0005_vid_0001.MP4,gp_1355,2578,2592,test
8e32cd34-3efb-463c-a517-f504a997021b,gp_set_0001,gp_set_0001_vid_0001.MP4,gp_216,12859,12873,train
3b587a5c-32e8-42d6-9000-2e778e448a88,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2721,15310,15324,test
c16b5baa-5679-483e-9319-b90a11be2d46,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_1430,19732,19746,train
4f9c7e8e-aa12-45da-ae0b-2b55246c6cff,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_873,4913,4927,train
a65da437-89c6-4f41-945b-413bd0164e24,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_1850,4200,4214,train
56abe1bd-4b82-4b86-bfd8-015b8688b996,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3028,9400,9414,train
4702b31c-17ae-4717-8f45-cc121ce23c3b,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_306,6429,6443,train
5a33accb-575b-49c0-8b62-752b0c6c11eb,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1180,14780,14794,train
d75a87d4-f694-4fe3-b11e-5f2a117bceff,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_1964,8718,8732,train
e1158bd9-05ab-4e21-8b26-d965e1ea6f03,gp_set_0008,gp_set_0008_vid_0005.MP4,gp_6195,5097,5111,test
cfec4f44-2d19-4a13-924c-fcc97c9416ae,gp_set_0008,gp_set_0008_vid_0001.MP4,gp_6001,6688,6702,test
04171d68-853d-4d80-8220-676ae164f5e2,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_542,14156,14170,train
e110715c-5204-4caa-9324-456b27735f82,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1224,10901,10915,train
6b6773c7-91bd-4d2e-9b91-449429a75e82,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_465,2330,2344,train
7f9ca4d2-c3cd-41d0-aef7-6417cf5753d9,gp_set_0003,gp_set_0003_vid_0003.MP4,gp_2924,1127,1141,test
2f8f68f0-de26-4b32-a589-a2d60eb05258,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_874,18599,18613,train
514c9f86-e409-4a9d-98c6-f90eca6bd050,gp_set_0004,gp_set_0004_vid_0005.MP4,gp_5723,5982,5996,train
5ea48b24-3203-4727-8204-87e88f21ef2c,gp_set_0004,gp_set_0004_vid_0005.MP4,gp_5709,10271,10285,train
34e38b6d-7708-4879-9d86-d66cf724bd0d,gp_set_0003,gp_set_0003_vid_0004.MP4,gp_3555,20115,20129,test
b9c13045-4bb6-42c4-aea3-f23a6583f3b4,gp_set_0001,gp_set_0001_vid_0001.MP4,gp_4,258,272,train
f5c47be9-502d-4d2a-a47f-5f4d01917d7d,gp_set_0006,gp_set_0006_vid_0001.MP4,gp_2026,11949,11963,train
c4c39df2-20fc-4c86-b38d-2c2d461f84c0,gp_set_0004,gp_set_0004_vid_0001.MP4,gp_3552,1795,1809,train
368660ef-fba0-46c0-a299-4a53b95d30ec,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_140,6828,6842,train
51768d0c-8465-4b70-9fdf-8004eea2a7f9,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_1893,3997,4011,test
e7321531-76e2-4f7f-9d82-f75494085b2b,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_310,6468,6482,train
987ebc02-db23-4a00-b006-808f7e51c9b3,gp_set_0005,gp_set_0005_vid_0005.MP4,gp_5863,6812,6826,test
6b0f1f3c-cf22-45cc-92d1-c7dd5a1c95f4,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3974,9601,9615,train
32d824dd-3be0-4c4e-9c29-7e5878b569bb,gp_set_0003,gp_set_0003_vid_0003.MP4,gp_3133,13934,13948,test
3eca00c3-5f47-438c-9d2d-2b6319bc3dc9,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2807,19386,19400,test
e975e6bd-32d3-4728-9975-ee74c68b2f2f,gp_set_0004,gp_set_0004_vid_0002.MP4,gp_3886,4039,4053,train
ce353b93-5a61-4fc3-b3f7-1519f7d3c1d2,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2295,10013,10027,test
4a5e0e4a-2181-4ae1-92e7-8a20920c7e29,gp_set_0002,gp_set_0002_vid_0002.MP4,gp_4827,755,769,train
d4f54728-4ae4-42e5-99c5-aee38171bfdc,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_647,13951,13965,train
d38353c1-be17-433a-9004-a4d459e99577,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_2538,1070,1084,train
9178bf12-a138-461b-8c57-6dd662fd73a4,gp_set_0004,gp_set_0004_vid_0005.MP4,gp_5559,4088,4102,train
9c25539d-7f0d-4b40-b448-dd570622b363,gp_set_0008,gp_set_0008_vid_0001.MP4,gp_6016,7034,7048,test
6ded0ce1-561b-4273-aeb7-341261a8a856,gp_set_0001,gp_set_0001_vid_0005.MP4,gp_698,10428,10442,train
0709d15d-4d67-4edf-93be-c69261f87bd0,gp_set_0001,gp_set_0001_vid_0006.MP4,gp_990,18061,18075,train
b4feeecd-95f8-4037-9d34-040ee115333a,gp_set_0001,gp_set_0001_vid_0007.MP4,gp_1455,17648,17662,train
0210b781-c969-49bb-bdb4-be0caab0434a,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3377,14735,14749,train
cd70a506-9149-44a7-ab96-bc18e9c00b35,gp_set_0002,gp_set_0002_vid_0001.MP4,gp_4441,20071,20085,train
4cfe7955-ea62-4ac9-8549-deb053f14bdf,gp_set_0001,gp_set_0001_vid_0003.MP4,gp_440,11258,11272,train
ed22b5fd-de3a-4fdc-bb29-fbe9a87bef90,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2028,7143,7157,test
c196649d-61c2-40d9-830e-756768512bc6,gp_set_0002,gp_set_0002_vid_0001.MP4,gp_4347,17302,17316,train
f020f592-39ad-4244-81a0-ef9261991c0b,gp_set_0003,gp_set_0003_vid_0001.MP4,gp_3367,13453,13467,test
44fddbe7-6918-4292-8e4c-cea6e89d1487,gp_set_0001,gp_set_0001_vid_0001.MP4,gp_94,8419,8433,train
de4435d9-8581-4dee-8bf1-39a8a529f32c,gp_set_0001,gp_set_0001_vid_0002.MP4,gp_616,15912,15926,train
27677383-f817-4470-995d-ebddbe5b95f9,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_2861,8501,8515,train
9b79df0a-886d-4b1c-8c7e-358cd633a914,gp_set_0001,gp_set_0001_vid_0002.MP4,gp_589,13942,13956,train
d17bd20c-b184-44d3-ac7e-d18125a3b151,gp_set_0004,gp_set_0004_vid_0003.MP4,gp_3425,15388,15402,train
1cae148e-e2db-4eff-a417-b2dd2ec549fd,gp_set_0001,gp_set_0001_vid_0008.MP4,gp_734,3329,3343,train
0da152f3-d688-482f-8485-27f34feb2a1f,gp_set_0002,gp_set_0002_vid_0001.MP4,gp_4390,17910,17924,train
de35315b-521e-4128-b331-ff1637ac06e4,gp_set_0008,gp_set_0008_vid_0005.MP4,gp_6162,3828,3842,test
1bb30ed4-34d4-442d-b5f4-267688ad993f,gp_set_0003,gp_set_0003_vid_0002.MP4,gp_2118,8638,8652,test
9c6ad993-1396-4782-93fc-757c60f20fbb,gp_set_0005,gp_set_0005_vid_0002.MP4,gp_4189,281,295,test
