uuid,set,video,pedestrian_id,start_frame,end_frame,split
13eb6a97-4a73-4141-af7b-366067cb7f23,,video_0027.mp4,0_27_119b,29,42,train
940ed6e1-f77b-4307-acef-c58b39cc363d,,video_0211.mp4,0_211_1517b,49,63,test
bb6c44fc-4c78-487f-b1c7-0c444ec406a8,,video_0294.mp4,0_294_2286b,114,128,test
309e0317-43aa-49e8-a067-6001a911f6cd,,video_0324.mp4,0_324_2559b,114,128,train
44d3aa17-9f75-42e7-b05d-ff691aff3463,,video_0223.mp4,0_223_1664b,132,146,test
14554349-1b70-48fb-9706-053683651f1a,,video_0325.mp4,0_325_2564b,135,149,train
ac7dfbfb-da7c-4c47-a933-1f66c5673812,,video_0309.mp4,0_309_2405b,61,75,test
91760b7e-cc04-4bec-ad83-4625ae048563,,video_0327.mp4,0_327_2586b,128,142,test
7c086757-7b75-437f-81f4-5c4c3ce30125,,video_0152.mp4,0_152_1010b,88,102,test
34337c38-440d-4250-a11f-ad13a304711b,,video_0204.mp4,0_204_1484b,88,102,train
cfd7a2ce-dd2b-4ca2-95ef-3efd3473f403,,video_0314.mp4,0_314_2475b,105,119,test
bc5bab55-285b-4f5e-8c89-81c5c2fb2499,,video_0336.mp4,0_336_2627b,143,157,test
3b8aad40-b90e-44d5-ba34-4f33376cb34d,,video_0209.mp4,0_209_1506b,92,106,train
2d123efd-f5ff-404d-a0d0-47d2478a90a4,,video_0128.mp4,0_128_760b,134,148,test
7290bec2-f65c-4a17-aa8d-4c31d6788350,,video_0256.mp4,0_256_1987b,36,50,train
597dcbef-1aa0-41d9-9e3d-b4e6bcae9cfa,,video_0237.mp4,0_237_1836b,22,36,train
b31418d9-3eec-4c18-8099-a6e41ee9cc53,,video_0327.mp4,0_327_2580b,110,124,test
75351380-b40a-418b-bbc1-9f4db30ea148,,video_0244.mp4,0_244_1881b,7,21,test
f75fe8bf-514f-463e-9806-29ee8593e34e,,video_0251.mp4,0_251_1966b,27,41,test
f47362b5-1783-4a46-8add-07a5467a2a2a,,video_0305.mp4,0_305_2362b,131,145,test
af6e2c40-1cc1-47c7-a2fb-074386c787ff,,video_0150.mp4,0_150_974b,285,299,test
e1672bff-fdbf-4a8a-9f7a-dc1580c38e0f,,video_0055.mp4,0_55_253b,179,192,test
6a4e7d08-79fe-4412-a5c1-7b43d984b195,,video_0171.mp4,0_171_1200b,70,84,train
632a9e62-aaa3-457a-b739-dd77ea72551a,,video_0007.mp4,0_7_40b,41,54,train
fb82f29c-2b9f-4732-a03a-b1486b17413e,,video_0200.mp4,0_200_1465b,12,26,train
b71fac30-248c-4e15-aab5-0210f18c26a4,,video_0307.mp4,0_307_2394b,5,19,test
a3ccbfa7-91d1-43c9-b001-839e613fe964,,video_0203.mp4,0_203_1476b,78,92,test
e25fbc03-29d2-490e-99a7-554c1d2171c1,,video_0314.mp4,0_314_2473b,105,119,test
2aedef6e-6fe4-41b8-b892-63c8b39db0a5,,video_0288.mp4,0_288_2236b,62,76,test
9d3d790b-1499-451c-aba0-44cecd29d6e2,,video_0117.mp4,0_117_674b,544,558,test
d4f3d6cf-b4ae-43b5-965a-6cd615a57d5a,,video_0304.mp4,0_304_2359b,50,64,test
133747e3-2072-4085-a2d5-2b36cf0b5e7e,,video_0204.mp4,0_204_1486b,74,88,train
50d76ea2-3ecb-42a6-9e13-6445f4328c8c,,video_0314.mp4,0_314_2470b,95,109,test
a3a9c4dc-bd50-4741-b833-0bf0f71ce59a,,video_0327.mp4,0_327_2574b,111,125,test
df66c5f3-0367-4a5c-87c2-ac2b573c7007,,video_0203.mp4,0_203_1479b,103,117,test
ea0c8aa1-dc82-4939-a30b-4d3bf5a4bc80,,video_0302.mp4,0_302_2351b,68,82,train
bcd5f59b-ca69-4703-816d-4dadf56bf132,,video_0313.mp4,0_313_2464b,217,231,test
263150a4-c9e3-4539-b69c-7f611a386536,,video_0305.mp4,0_305_2374b,131,145,test
ec227b1e-7a46-4348-9b4c-2a819968e638,,video_0224.mp4,0_224_1682b,21,35,test
b002ee64-ca9e-47d1-bbb2-8d5e073c259d,,video_0071.mp4,0_71_370b,288,302,test
2c4ecb5a-185f-48ac-b800-62b845ee45c7,,video_0200.mp4,0_200_1466b,80,94,train
9d6c996b-6d15-462a-bb41-e43a3d854641,,video_0115.mp4,0_115_670b,114,128,test
547a1ea6-3884-4ec8-9f5e-89519f3ef773,,video_0001.mp4,0_1_2b,13,26,train
d7bf3160-6452-4877-9445-bc554f70037e,,video_0236.mp4,0_236_1820b,9,23,train
0069337a-7054-4241-bfbc-340c28d4d3cf,,video_0318.mp4,0_318_2504b,217,231,train
ff638b98-a704-46f0-af53-0da14f04af42,,video_0320.mp4,0_320_2517b,165,179,train
d2dc92c1-255b-45f7-addf-595e15a5e4c3,,video_0206.mp4,0_206_1491b,109,123,test
97625c58-1e48-41ba-9e13-5b94b6285722,,video_0059.mp4,0_59_265b,23,36,test
da870c02-1c07-46fd-90e3-57a5a020b210,,video_0245.mp4,0_245_1887b,36,50,test
cd99bd8b-e6a6-4bdf-b7d2-07361fd8a79d,,video_0203.mp4,0_203_1474b,64,78,test
b9248e30-a597-41ec-ad59-cea5c2ecb9cf,,video_0148.mp4,0_148_953b,23,37,test
f301f09c-6cb9-445a-a13b-b60a3e27ab52,,video_0020.mp4,0_20_91b,9,22,train
844380bb-855e-4212-9b7e-871ccaf1f13d,,video_0125.mp4,0_125_744b,70,84,test
c3b6f30e-ce09-44f3-b08d-c173e690bf94,,video_0334.mp4,0_334_2614b,251,265,test
a2dfdd46-19ac-4833-b93a-c36062cf88bf,,video_0133.mp4,0_133_789b,195,209,train
bfd7363e-3ac7-474d-b0a8-08446b012884,,video_0162.mp4,0_162_1095b,52,66,test
4a29531a-53db-4ea6-98a4-b5bdec4051a3,,video_0298.mp4,0_298_2319b,24,38,train
f7c419b4-fd77-4dc7-8867-b9d321b8fb6e,,video_0008.mp4,0_8_44b,67,80,train
f1f38287-a368-4b07-b4ad-f1f7d0e4babf,,video_0221.mp4,0_221_1639b,205,219,test
41556d1c-7076-40e4-a1e1-edfc47bc0e1a,,video_0344.mp4,0_344_2692b,54,68,test
91132679-db8c-4b80-9851-cdcdf7d57937,,video_0205.mp4,0_205_1488b,27,41,train
cb710b91-ddcf-4db3-bda0-cb8c0bf7deb8,,video_0152.mp4,0_152_1018b,96,110,test
464e0880-394a-4ff4-b39f-3db845b69e40,,video_0305.mp4,0_305_2366b,135,149,test
63821981-ada9-4763-a7c9-97330a937397,,video_0208.mp4,0_208_1497b,210,224,train
46611576-039d-496d-a768-e0bf663ff8b2,,video_0305.mp4,0_305_2371b,135,149,test
a3ded792-2386-42a3-8e2c-0036e2a2f847,,video_0224.mp4,0_224_1677b,24,38,test
a986130e-1a01-4e3a-9d91-96c463a3749f,,video_0148.mp4,0_148_952b,33,47,test
ba2c51ef-306a-4ed3-948a-d4ae117bae9a,,video_0059.mp4,0_59_260b,51,64,test
1bfe443e-1e44-4bea-b756-f67730ab8171,,video_0257.mp4,0_257_1991b,44,58,train
325cd09b-00c0-42f5-882a-9c201789d4cb,,video_0136.mp4,0_136_841b,2,16,train
e52125a7-d723-46c3-9b89-840c76026e3f,,video_0305.mp4,0_305_2363b,135,149,test
7da32b7a-9acb-474e-bf6a-25dc59c95611,,video_0186.mp4,0_186_1333b,84,98,train
98821310-b652-47ed-a215-f0a757370a8f,,video_0327.mp4,0_327_2573b,118,132,test
9d9dbe95-8d6e-492f-98da-0e541881adbe,,video_0327.mp4,0_327_2587b,122,136,test
0802e9c3-8a96-47db-88a0-8ff3969d5289,,video_0106.mp4,0_106_584b,107,121,test
8a5a3f4c-5c7e-44b2-8590-2b3a322df1ca,,video_0128.mp4,0_128_754b,329,343,test
c7e39f81-69b8-4ddb-9760-59ee23be2bc1,,video_0239.mp4,0_239_1856b,53,67,test
2a496c3a-181f-4aed-a5d0-bfea1b310d93,,video_0246.mp4,0_246_1894b,118,132,train
864acada-9227-4a23-a261-c8f90e3d3bc6,,video_0135.mp4,0_135_818b,7,21,test
4bbd1f0a-269b-4e1f-960c-4395c5cf800f,,video_0305.mp4,0_305_2365b,135,149,test
36ebbe05-793f-40c6-8736-f862a7777bf9,,video_0305.mp4,0_305_2370b,135,149,test
